V1,V2,V3,V4,V5,V6,V7
5.25751,0.69248,0.71488,0,0,-0.01165,0.00538
4.92147,0.65839,0.75714,0,0,0.03743,0.0391
3.41056,0.4971,0.89107,0,0,-0.0029,-0.0146
5.02912,0.66621,0.74087,0,0,-0.00132,0.024
4.23325,0.55974,0.82497,0,0,-0.01399,0.01521
4.8865,0.60226,0.75761,0,0,0.00648,-0.01634
5.2647,0.68453,0.71049,0,0,-0.04624,-0.01025
3.8124,0.51579,0.86568,0,0,0.02524,0.00158
4.23639,0.56345,0.8248,0,0,-0.01273,0.0188
4.04698,0.52612,0.84398,0,0,0.01068,-0.00203
3.62492,0.49555,0.87705,0,0,-0.00819,-0.01336
3.86733,0.5319,0.86044,0,0,0.02155,0.01564
5.42266,0.69757,0.69979,0,0,0.01073,-0.01883
5.41467,0.68536,0.69633,0,0,-0.02839,-0.03708
3.47668,0.50706,0.88746,0,0,0.00296,-0.00285
5.43463,0.73443,0.6952,0,0,-0.01909,0.01055
3.01924,0.58654,0.91065,0,0,-0.02238,0.00616
3.97725,0.51682,0.84762,0,0,-0.01693,-0.00843
4.12747,0.54872,0.83299,0,0,-0.03306,0.01121
4.74138,0.56676,0.7796,0,0,0.05704,-0.02479
5.04536,0.69137,0.73798,0,0,-0.0113,0.04467
5.47639,0.75644,0.69365,0,0,0.00878,0.02958
5.01079,0.62297,0.7439,0,0,0.00793,-0.01489
5.14487,0.64696,0.73357,0,0,0.04777,-0.00703
5.13833,0.68919,0.7304,0,0,0.01304,0.02939
4.16459,0.50551,0.8326,0,0,-0.00019,-0.03216
4.3939,0.54962,0.80813,0,0,-0.02447,-0.01128
3.63247,0.50173,0.87787,0,0,0.01117,-0.00728
5.15576,0.69905,0.72129,0,0,-0.05351,0.0237
3.49805,0.49974,0.88606,0,0,0.00194,-0.00986
4.79948,0.57089,0.76517,0,0,-0.01331,-0.03862
4.26997,0.52668,0.82231,0,0,-0.00496,-0.02027
4.22797,0.52735,0.8246,0,0,-0.02321,-0.01751
5.48753,0.6601,0.69052,0,0,-0.00933,-0.07231
5.05801,0.64548,0.73782,0,0,-0.00019,-0.00152
5.05181,0.65143,0.74053,0,0,0.0184,0.0084
5.20434,0.71031,0.7187,0,0,-0.02949,0.03061
3.9093,0.52912,0.85424,0,0,-0.0065,0.00862
4.22837,0.54325,0.82843,0,0,0.01845,0.00149
5.26733,0.74302,0.7126,0,0,-0.02368,0.05163
5.23073,0.65306,0.72136,0,0,0.02216,-0.02211
3.8673,0.5129,0.86138,0,0,0.03126,-0.00251
5.04012,0.63883,0.7359,0,0,-0.03542,-0.0113
4.9745,0.60513,0.7472,0,0,0.00147,-0.02805
5.51186,0.71682,0.69199,0,0,0.02884,-0.01236
4.62504,0.57366,0.78475,0,0,-0.01316,-0.01209
5.44198,0.64997,0.69183,0,0,-0.0425,-0.07934
4.54682,0.54673,0.79633,0,0,0.01462,-0.02604
4.5395,0.58298,0.7956,0,0,0.00041,0.00966
4.08886,0.53578,0.8377,0,0,-0.01938,0.00198
5.27875,0.67318,0.71294,0,0,-0.00895,-0.01775
4.61062,0.59011,0.78458,0,0,-0.02909,0.00418
4.89836,0.60046,0.75182,0,0,-0.03355,-0.02587
3.48608,0.51177,0.88584,0,0,-0.01368,0.00235
3.78588,0.52189,0.86737,0,0,0.0203,0.00854
3.73104,0.49913,0.86969,0,0,-0.00399,-0.01295
5.05299,0.55609,0.7309,0,0,-0.06811,-0.10268
4.06674,0.52523,0.8403,0,0,-0.0123,-0.00598
5.2653,0.66027,0.71131,0,0,-0.03808,-0.03291
5.29109,0.66445,0.71443,0,0,0.01758,-0.02327
2.35246,0.71615,0.92089,0,0,-0.00158,0.00166
4.09265,0.54572,0.83935,0,0,0.00269,0.01389
-1.35971,0.84539,0.9324,0,0.60104,0.00086,0.00233
5.35999,0.72514,0.70893,0,0,0.03474,0.02662
5.16797,0.7001,0.72766,0,0,0.01731,0.0359
4.86656,0.66059,0.75974,0,0,0.00489,0.04514
4.50579,0.57386,0.79619,0,0,-0.02774,0.00099
3.66707,0.50879,0.87461,0,0,-0.00062,-0.00138
5.2593,0.75162,0.71244,0,0,-0.03321,0.06002
3.79428,0.49914,0.86544,0,0,0.00422,-0.01518
3.6935,0.51322,0.87315,0,0,0.00589,0.0023
5.4803,0.73095,0.69406,0,0,0.01615,0.00513
5.22374,0.63548,0.72149,0,0,0.01621,-0.03942
5.49104,0.5853,0.69047,0,0,-0.00632,-0.14724
4.11858,0.50321,0.83754,0,0,0.00847,-0.03066
3.60331,0.51682,0.87931,0,0,0.00336,0.00807
5.40513,0.76825,0.70096,0,0,0.00452,0.05384
5.24165,0.72766,0.71913,0,0,0.01197,0.04851
5.05006,0.71714,0.73851,0,0,-0.00173,0.07146
5.43796,0.74784,0.69602,0,0,-0.00801,0.02495
3.91204,0.5417,0.85365,0,0,-0.01047,0.02056
4.98426,0.6618,0.74426,0,0,-0.01544,0.02445
5.04112,0.59523,0.74152,0,0,0.01663,-0.04615
3.06402,0.5713,0.9093,0,0,-0.00082,0.00564
3.59959,0.50042,0.88063,0,0,0.01915,-0.00872
4.61852,0.56369,0.78289,0,0,-0.03598,-0.02462
5.46319,0.74137,0.69795,0,0,0.03473,0.02151
5.2916,0.7321,0.70765,0,0,-0.04601,0.0313
4.8423,0.62019,0.75822,0,0,-0.03243,0.00251
3.04957,0.57297,0.91075,0,0,0.00954,-0.00872
4.66906,0.61536,0.78284,0,0,0.01411,0.02698
1.6031,0.73113,0.92464,0,0,0.00476,-0.00268
5.10932,0.64466,0.73611,0,0,0.03559,-0.00498
4.73103,0.58191,0.77055,0,0,-0.03419,-0.02037
4.02696,0.52961,0.84504,0,0,0.00293,0.0022
5.22209,0.63173,0.72515,0,0,0.04778,-0.03638
3.79577,0.53949,0.86295,0,0,-0.02388,0.02481
4.78525,0.63716,0.76866,0,0,0.00318,0.03307
4.43605,0.60642,0.80483,0,0,-0.01494,0.04272
5.41511,0.73248,0.70117,0,0,0.01652,0.01841
3.78368,0.51587,0.86598,0,0,0.00019,0.002
3.30164,0.51755,0.89739,0,0,0.00125,-0.00053
3.80584,0.49884,0.86279,0,0,-0.0155,-0.01613
5.14277,0.66807,0.72788,0,0,-0.00584,0.00415
4.70033,0.59411,0.77367,0,0,-0.0367,-0.0045
4.93513,0.65306,0.75134,0,0,-0.00126,0.02599
4.8117,0.58526,0.76632,0,0,0.00898,-0.02218
3.68191,0.5078,0.87253,0,0,-0.01435,-0.00348
4.22173,0.5457,0.82975,0,0,0.02559,0.00533
5.20188,0.72232,0.72265,0,0,0.00432,0.04998
3.68769,0.52041,0.87145,0,0,-0.02365,0.00908
3.49208,0.50173,0.88624,0,0,-0.00094,-0.00795
3.98212,0.53476,0.84892,0,0,0.00372,0.01034
4.4078,0.55746,0.80686,0,0,-0.02315,-0.0047
3.5276,0.50893,0.88397,0,0,-0.00153,-7e-05
5.16569,0.6641,0.72373,0,0,-0.02187,-0.00571
4.01705,0.53217,0.84636,0,0,0.00827,0.00629
4.29802,0.54661,0.82034,0,0,0.00292,-0.00259
5.00143,0.71718,0.73932,0,0,-0.04286,0.0725
5.2812,0.76911,0.71419,0,0,0.00543,0.08081
5.42773,0.81093,0.69899,0,0,0.00843,0.09302
2.25688,0.7163,0.92154,0,0,0.00667,-0.001
3.64886,0.48002,0.87699,0,0,0.01486,-0.02898
5.01833,0.61011,0.74544,0,0,0.02914,-0.02496
5.07118,0.64115,0.73275,0,0,-0.03342,-0.01369
4.23282,0.54944,0.82522,0,0,-0.01176,0.00507
4.62842,0.61548,0.78408,0,0,-0.01574,0.02884
4.94725,0.6286,0.74771,0,0,-0.02146,-0.00379
5.13236,0.62782,0.72829,0,0,-0.01245,-0.0356
5.22496,0.6272,0.72121,0,0,0.01494,-0.04833
4.72876,0.64386,0.77638,0,0,0.01578,0.04865
1.76819,0.73591,0.92397,0,0,0.00179,0.00596
4.75839,0.56495,0.77211,0,0,0.00734,-0.03568
4.75831,0.66834,0.76841,0,0,-0.02599,0.06401
4.29663,0.52534,0.82296,0,0,0.02849,-0.02123
3.93678,0.53967,0.85199,0,0,-0.00591,0.01769
2.84118,0.68669,0.91684,0,0,0.00358,0.00523
4.3252,0.5284,0.81684,0,0,-0.00606,-0.02372
5.38181,0.69508,0.70417,0,0,0.0114,-0.01276
4.35417,0.56876,0.81312,0,0,-0.0149,0.01326
4.90782,0.63043,0.75787,0,0,0.03012,0.01224
4.66905,0.61286,0.78278,0,0,0.01352,0.02438
3.54262,0.49399,0.88207,0,0,-0.01568,-0.01536
4.31967,0.55436,0.81659,0,0,-0.0142,0.00209
3.83829,0.50686,0.85996,0,0,-0.01238,-0.00998
5.30408,0.6909,0.71115,0,0,-0.00092,-0.00251
5.32454,0.73216,0.71106,0,0,0.01874,0.03862
4.10704,0.55544,0.8387,0,0,0.00999,0.02273
4.39267,0.56796,0.80735,0,0,-0.03336,0.0062
3.84144,0.4982,0.86192,0,0,0.01111,-0.0172
4.91636,0.636,0.75521,0,0,0.01532,0.01365
4.9352,0.64818,0.75017,0,0,-0.01179,0.02006
5.1738,0.58315,0.72563,0,0,0.00397,-0.08441
3.94612,0.51514,0.85154,0,0,-0.00204,-0.00706
5.36383,0.67109,0.70436,0,0,-0.0047,-0.03629
4.57632,0.60329,0.7916,0,0,0.00057,0.02502
3.33627,0.49505,0.89587,0,0,0.00788,-0.02134
3.60964,0.52661,0.87938,0,0,0.01074,0.01781
4.94091,0.60975,0.75026,0,0,-0.00529,-0.0182
5.19016,0.58559,0.72169,0,0,-0.01566,-0.08887
3.99346,0.52335,0.84743,0,0,-0.00299,-0.002
5.0796,0.66043,0.73678,0,0,0.01172,0.0124
3.4945,0.5203,0.8857,0,0,-0.00755,0.01101
4.42156,0.54836,0.80809,0,0,0.00286,-0.01258
5.25461,0.62444,0.71015,0,0,-0.0593,-0.07116
4.18737,0.5379,0.83074,0,0,0.00209,-0.00177
5.26324,0.71767,0.71878,0,0,0.03015,0.03807
5.00116,0.60347,0.7473,0,0,0.02903,-0.02956
4.00069,0.49589,0.84697,0,0,-0.00114,-0.02969
4.94671,0.6829,0.75062,0,0,0.00377,0.05527
4.93867,0.62029,0.75072,0,0,-0.00341,-0.00726
3.81536,0.50729,0.86432,0,0,0.01182,-0.00761
3.71608,0.49473,0.86993,0,0,-0.01565,-0.01761
5.38134,0.74931,0.69998,0,0,-0.02882,0.03327
5.28414,0.66036,0.71425,0,0,0.00893,-0.02779
3.59881,0.50437,0.8785,0,0,-0.01294,-0.00471
3.61457,0.51673,0.87849,0,0,0.00269,0.00765
5.4798,0.78903,0.69357,0,0,0.01151,0.06196
4.01101,0.49801,0.84763,0,0,0.01704,-0.02723
3.73109,0.51824,0.86933,0,0,-0.0089,0.00655
5.20247,0.59199,0.71832,0,0,-0.03503,-0.08821
4.99525,0.66072,0.74275,0,0,-0.018,0.02123
5.304,0.65507,0.71094,0,0,-0.00294,-0.03863
4.31128,0.54509,0.81702,0,0,-0.01801,-0.00692
5.36802,0.67064,0.70873,0,0,0.04079,-0.02839
5.17893,0.67841,0.71921,0,0,-0.05007,-0.00064
3.67348,0.51995,0.8749,0,0,0.01011,0.00949
5.2812,0.78602,0.71364,0,0,2e-04,0.09641
5.24716,0.74279,0.71264,0,0,-0.04342,0.05146
4.88236,0.60712,0.75752,0,0,0.00155,-0.01161
4.04273,0.51675,0.84478,0,0,0.01563,-0.011
4.48702,0.55561,0.80205,0,0,0.00917,-0.01095
4.67463,0.58807,0.78002,0,0,-0.00595,-0.00302
5.0842,0.6794,0.73336,0,0,-0.01482,0.02519
3.8225,0.53768,0.86314,0,0,0.005,0.02321
4.74646,0.57718,0.77442,0,0,0.01605,-0.02037
5.43582,0.67439,0.69669,0,0,-0.00396,-0.04756
4.40364,0.56354,0.80727,0,0,-0.02325,0.00171
4.88684,0.63205,0.75464,0,0,-0.01919,0.0088
3.6753,0.5314,0.87316,0,0,-0.01215,0.02049
5.33368,0.72679,0.70213,0,0,-0.05625,0.01502
4.40605,0.57869,0.81061,0,0,0.01219,0.02081
3.96394,0.50998,0.8516,0,0,0.01641,-0.0122
3.94128,0.52017,0.85133,0,0,-0.00945,-0.00214
4.80341,0.63589,0.76177,0,0,-0.03965,0.02245
3.4028,0.50607,0.89176,0,0,0.00112,-0.00614
5.33415,0.79193,0.7054,0,0,-0.02464,0.08704
3.81213,0.52311,0.8633,0,0,-0.00356,0.00852
3.56195,0.49229,0.88082,0,0,-0.01573,-0.01675
3.73931,0.51689,0.87092,0,0,0.02091,0.00534
4.73189,0.59285,0.7756,0,0,0.0119,-0.0032
3.40155,0.52627,0.89189,0,0,0.00195,0.01395
5.04346,0.62391,0.74147,0,0,0.01844,-0.01752
5.28345,0.68515,0.7149,0,0,0.01443,-0.00193
4.25428,0.5324,0.82573,0,0,0.01525,-0.01163
4.66358,0.59961,0.78223,0,0,0.0033,0.01039
5.42016,0.73634,0.69457,0,0,-0.03956,0.01173
5.42216,0.75382,0.7018,0,0,0.02928,0.04124
4.13493,0.52407,0.83697,0,0,0.01806,-0.01005
4.2656,0.55137,0.82269,0,0,-0.00535,0.00464
4.87058,0.64248,0.76001,0,0,0.01137,0.02734
5.2111,0.63707,0.71682,0,0,-0.04059,-0.04614
5.0701,0.69232,0.73779,0,0,0.01165,0.0453
4.65689,0.59615,0.78529,0,0,0.02362,0.01102
4.37364,0.53953,0.81306,0,0,0.00394,-0.01603
4.74757,0.59596,0.7684,0,0,-0.03681,-0.00839
2.98857,0.63172,0.91333,0,0,-0.01075,0.00886
5.49583,0.73574,0.69043,0,0,-0.00191,0.00311
3.10618,0.5657,0.90825,0,0,0.02061,0.00979
4.87949,0.57558,0.75675,0,0,-0.00799,-0.04432
4.48319,0.55669,0.80418,0,0,0.02587,-0.00748
4.87644,0.62649,0.75688,0,0,-0.0099,0.0068
5.32746,0.68926,0.7119,0,0,0.02968,-0.0031
5.17274,0.60757,0.72165,0,0,-0.03342,-0.06699
5.15365,0.7542,0.72633,0,0,-0.00953,0.08784
3.78225,0.50138,0.86749,0,0,0.01828,-0.01191
4.65979,0.62006,0.78511,0,0,0.02493,0.03473
4.95997,0.64334,0.7509,0,0,0.0196,0.01593
3.87412,0.53826,0.85821,0,0,0.00408,0.02049
4.01077,0.54614,0.84538,0,0,-0.00934,0.01917
3.86096,0.51605,0.85848,0,0,-0.00615,-0.0016
0.93747,0.76886,0.92657,0,0,0.0061,0.00958
1.40061,0.7503,0.92534,0,0,0.0076,0.00913
2.35618,0.68783,0.92089,0,0,0.00146,-0.02666
5.44568,0.73434,0.70278,0,0,0.06176,0.02389
4.2,0.50953,0.83072,0,0,0.01445,-0.03016
5.21721,0.65339,0.71546,0,0,-0.04647,-0.03298
3.56054,0.50627,0.88172,0,0,-0.00299,-0.00296
3.68533,0.51368,0.87357,0,0,0.00346,0.00311
2.95208,0.66261,0.91545,0,0,0.02236,0.00106
4.65859,0.58161,0.7757,0,0,-0.06053,-0.01433
4.82443,0.65858,0.76646,0,0,0.02293,0.05139
5.535,0.84453,0.69171,0,0,0.04937,0.11502
4.5658,0.59251,0.78894,0,0,-0.03382,0.01097
3.13369,0.49838,0.90557,0,0,-0.00447,-0.04275
5.38168,0.71051,0.69965,0,0,-0.03159,-0.00617
5.47879,0.79762,0.69735,0,0,0.04514,0.07661
5.05925,0.66581,0.74178,0,0,0.03711,0.02466
4.60196,0.58867,0.79031,0,0,0.01465,0.00879
4.90699,0.6723,0.75249,0,0,-0.01866,0.04677
3.57725,0.49752,0.88245,0,0,0.02471,-0.0118
4.11538,0.56161,0.83568,0,0,-0.01574,0.02673
2.96749,0.64677,0.91438,0,0,-0.00596,0.00481
4.22217,0.58492,0.82847,0,0,0.0127,0.04321
3.19691,0.52073,0.90311,0,0,0.00831,-0.00995
5.01293,0.67953,0.7415,0,0,-0.01178,0.03813
4.63359,0.58388,0.78574,0,0,0.0044,-0.00073
5.36056,0.72021,0.70742,0,0,0.02074,0.01906
4.48619,0.5495,0.80166,0,0,0.00465,-0.0175
4.76931,0.59262,0.7742,0,0,0.03693,-0.00524
5.25922,0.71757,0.71598,0,0,0.00027,0.0323
4.46801,0.55508,0.80437,0,0,0.01254,-0.00896
3.51151,0.52379,0.88572,0,0,0.00978,0.01448
4.65515,0.59845,0.78403,0,0,0.01057,0.01174
3.09564,0.5536,0.90751,0,0,-0.00337,0.00213
4.41293,0.53444,0.81003,0,0,0.01336,-0.02402
3.80109,0.51379,0.8651,0,0,0.00698,-0.00071
3.06286,0.58793,0.9094,0,0,-0.00027,0.02176
4.45302,0.59518,0.80083,0,0,-0.03658,0.02721
4.51891,0.52495,0.79833,0,0,0.00558,-0.04608
5.10196,0.65266,0.73268,0,0,-0.0033,-0.00225
3.48588,0.50064,0.88755,0,0,0.01365,-0.00927
5.2009,0.71528,0.7227,0,0,0.00377,0.04306
4.22464,0.52703,0.82914,0,0,0.02199,-0.01388
5.20057,0.67392,0.7208,0,0,-0.01334,-0.00255
4.18119,0.55793,0.8309,0,0,-0.0023,0.01841
4.27318,0.50232,0.82326,0,0,0.00807,-0.04405
5.38643,0.72355,0.70531,0,0,0.02688,0.01846
5.49245,0.70696,0.69219,0,0,0.01138,-0.02206
5.04613,0.66737,0.74177,0,0,0.02392,0.02621
4.74551,0.65559,0.77546,0,0,0.02433,0.0594
3.69866,0.51321,0.87159,0,0,-0.01083,0.00188
3.28303,0.50163,0.8993,0,0,0.01953,-0.02001
4.43353,0.62043,0.81008,0,0,0.0344,0.06202
5.20437,0.6523,0.72217,0,0,0.00262,-0.02112
3.88522,0.51101,0.85449,0,0,-0.02764,-0.00917
3.19309,0.50099,0.90352,0,0,0.01264,-0.03106
5.12043,0.64185,0.73393,0,0,0.02662,-0.01136
4.19589,0.53366,0.83281,0,0,0.03346,-0.00392
1.54003,0.71728,0.92485,0,0,0.00203,-0.01797
3.40051,0.52695,0.89046,0,0,-0.0234,0.01559
5.39572,0.63201,0.69548,0,0,-0.05539,-0.09155
4.70379,0.63369,0.77642,0,0,-0.00883,0.03853
4.28006,0.57082,0.82048,0,0,-0.01363,0.02182
4.05918,0.55595,0.83944,0,0,-0.02986,0.02421
5.13151,0.61331,0.72855,0,0,-0.01086,-0.04979
3.0401,0.59556,0.91179,0,0,0.01539,-0.00048
3.92658,0.49611,0.85436,0,0,0.01219,-0.02423
3.7066,0.53384,0.87247,0,0,0.00943,0.02255
4.37513,0.57174,0.81257,0,0,0.00061,0.01574
5.0059,0.63042,0.74427,0,0,0.00631,-0.0069
5.30188,0.73728,0.71327,0,0,0.01735,0.04679
-0.10723,0.64405,0.93023,0,0.59617,0.00276,5e-05
1.14978,0.76397,0.92602,0,0,-0.00602,0.01364
5.25216,0.65754,0.71784,0,0,0.01008,-0.02339
5.30479,0.63301,0.71215,0,0,0.00949,-0.05898
3.41622,0.49156,0.89065,0,0,-0.00444,-0.01993
4.17116,0.51163,0.83037,0,0,-0.01819,-0.0283
4.87924,0.57486,0.75667,0,0,-0.00893,-0.04516
4.42438,0.57022,0.8092,0,0,0.01659,0.01081
-0.16465,0.67552,0.93025,0,0.61186,-0.00518,0.00369
5.05355,0.61219,0.74006,0,0,0.0161,-0.03197
3.83136,0.54331,0.86134,0,0,-0.00511,0.02788
4.81998,0.57135,0.76074,0,0,-0.03257,-0.04309
4.63668,0.56447,0.78137,0,0,-0.03149,-0.02549
4.78634,0.67731,0.76967,0,0,0.01318,0.07416
5.46198,0.75373,0.69054,0,0,-0.03465,0.02138
4.52748,0.5566,0.79616,0,0,-0.00632,-0.01629
4.84904,0.56931,0.76094,0,0,-0.0016,-0.04492
5.51007,0.81618,0.6907,0,0,0.01495,0.08424
4.0828,0.575,0.8395,0,0,-0.00545,0.0433
4.63668,0.58041,0.78549,0,0,0.00529,-0.00448
4.54954,0.61873,0.79383,0,0,-0.00544,0.04321
5.34978,0.61666,0.70398,0,0,-0.02247,-0.09163
5.14431,0.65734,0.73009,0,0,0.01626,-0.0031
3.82857,0.5257,0.8639,0,0,0.02005,0.01078
3.07183,0.57322,0.91049,0,0,0.0274,-0.00473
4.15338,0.52686,0.8339,0,0,0.00288,-0.01012
5.38504,0.68852,0.70528,0,0,0.0252,-0.01665
4.90417,0.59419,0.75623,0,0,0.01214,-0.02653
2.91231,0.64326,0.91546,0,0,-0.01727,-0.01831
4.90532,0.6844,0.75868,0,0,0.03455,0.0674
3.99089,0.51519,0.84913,0,0,0.01487,-0.00895
5.0967,0.69682,0.74209,0,0,0.07747,0.05597
4.95975,0.56083,0.75056,0,0,0.01623,-0.06684
3.44123,0.52095,0.8896,0,0,0.00301,0.01011
4.38185,0.54938,0.8092,0,0,-0.02593,-0.01003
4.99592,0.65012,0.74154,0,0,-0.0284,0.00876
4.54397,0.60206,0.79614,0,0,0.00991,0.02915
4.70525,0.57978,0.77076,0,0,-0.0581,-0.02229
4.08561,0.52334,0.84094,0,0,0.014,-0.00751
5.2119,0.67667,0.72406,0,0,0.02739,0.00727
5.36555,0.69221,0.70032,0,0,-0.0413,-0.02325
4.2119,0.50548,0.83151,0,0,0.03511,-0.03329
5.41338,0.76075,0.70004,0,0,0.00375,0.04481
2.93576,0.64814,0.91506,0,0,-0.01341,-0.00564
5.27825,0.57406,0.71059,0,0,-0.03173,-0.12046
4.63723,0.57608,0.78544,0,0,0.00535,-0.00887
5.42056,0.77202,0.6945,0,0,-0.03979,0.0473
5.44616,0.73767,0.69343,0,0,-0.02331,0.01023
5.03006,0.64012,0.74071,0,0,-0.00175,-0.00247
4.94532,0.61328,0.74943,0,0,-0.00807,-0.01614
4.44472,0.56491,0.80177,0,0,-0.03579,-0.00197
5.16304,0.66889,0.72854,0,0,0.02056,0.00578
3.44345,0.4846,0.88918,0,0,-0.00165,-0.0263
3.89759,0.50201,0.85603,0,0,0.00211,-0.017
3.24984,0.53379,0.89989,0,0,-0.00249,0.0109
5.49248,0.75337,0.69586,0,0,0.045,0.03026
4.3465,0.55481,0.81498,0,0,-0.00366,0.00107
3.23994,0.53822,0.89882,0,0,-0.03302,0.0176
4.18872,0.54556,0.82857,0,0,-0.01975,0.00396
3.36246,0.49589,0.89482,0,0,0.01477,-0.01883
3.06884,0.57497,0.91055,0,0,0.0256,-0.00401
4.76955,0.56503,0.77135,0,0,0.01164,-0.0364
4.61241,0.54659,0.78825,0,0,0.00641,-0.03553
4.67237,0.54524,0.78226,0,0,0.0123,-0.04397
3.35884,0.52252,0.89396,0,0,-0.0043,0.00856
5.44093,0.64608,0.69658,0,0,0.00019,-0.07602
5.35297,0.7244,0.70839,0,0,0.02247,0.0247
4.17631,0.51213,0.82972,0,0,-0.02011,-0.02826
4.85982,0.62725,0.76459,0,0,0.0419,0.01699
4.57981,0.53001,0.79096,0,0,-0.00176,-0.04906
4.84776,0.64353,0.76149,0,0,0.00206,0.02981
3.79529,0.49943,0.86692,0,0,0.02366,-0.01383
5.48552,0.80359,0.69335,0,0,0.01536,0.07594
4.15497,0.52135,0.83281,0,0,-0.00752,-0.01623
4.37713,0.60852,0.8109,0,0,-0.01392,0.05093
3.8735,0.54588,0.86,0,0,0.02327,0.0291
4.63539,0.60135,0.78451,0,0,-0.00496,0.01531
4.75899,0.61136,0.7693,0,0,-0.01741,0.00786
4.19812,0.50683,0.82827,0,0,-0.0134,-0.03513
3.86876,0.52445,0.85975,0,0,0.01579,0.00744
1.6694,0.73729,0.92436,0,0,-0.0011,0.00459
4.0019,0.55415,0.84645,0,0,-0.00587,0.02832
4.70528,0.57614,0.77426,0,0,-0.02657,-0.02163
5.10593,0.66902,0.73563,0,0,0.02796,0.01835
4.39104,0.59244,0.8108,0,0,-0.00096,0.03474
3.31866,0.49667,0.89612,0,0,-0.00499,-0.02025
5.38344,0.72777,0.70074,0,0,-0.01929,0.013
5.22279,0.6479,0.72434,0,0,0.04091,-0.02117
5.29546,0.68317,0.71352,0,0,0.01331,-0.00674
4.72862,0.60569,0.77138,0,0,-0.02901,0.00429
3.96762,0.56318,0.84823,0,0,-0.01909,0.03825
4.7827,0.63423,0.77104,0,0,0.02198,0.03247
2.60572,0.71019,0.91925,0,0,0.022,0.00555
4.97087,0.60338,0.74697,0,0,-0.00432,-0.03019
3.18488,0.51297,0.90325,0,0,-0.00081,-0.0182
5.04439,0.67449,0.73907,0,0,-0.00215,0.02969
3.51574,0.49214,0.88437,0,0,-0.00736,-0.01677
3.59702,0.4872,0.87892,0,0,-0.00859,-0.02173
4.98103,0.63216,0.7499,0,0,0.03167,0.00356
5.41018,0.65352,0.70033,0,0,0.00337,-0.06193
5.49015,0.66237,0.69177,0,0,0.00504,-0.067
5.4427,0.75159,0.69305,0,0,-0.03008,0.02333
4.53604,0.58208,0.7946,0,0,-0.01208,0.00751
5.07053,0.54715,0.74088,0,0,0.04017,-0.09504
0.92515,0.7807,0.92658,0,0,-0.00212,0.02103
4.90034,0.649,0.75472,0,0,-0.00493,0.02589
2.34105,0.71989,0.92098,0,0,-0.00066,0.00589
4.56098,0.62202,0.79521,0,0,0.01836,0.04821
3.65873,0.52184,0.87562,0,0,0.00528,0.01226
3.7013,0.52101,0.87057,0,0,-0.02179,0.00921
3.91185,0.50189,0.85205,0,0,-0.03009,-0.02005
3.89127,0.50717,0.85637,0,0,-0.00021,-0.01166
5.20936,0.71338,0.71861,0,0,-0.02534,0.03356
2.68285,0.6801,0.91857,0,0,0.01701,-0.01984
5.48618,0.69448,0.69155,0,0,-0.00103,-0.03543
5.03064,0.65485,0.73964,0,0,-0.0106,0.01034
3.84024,0.50639,0.86206,0,0,0.01135,-0.00909
4.35625,0.58592,0.8151,0,0,0.00726,0.03229
4.72413,0.62874,0.77279,0,0,-0.02069,0.02889
5.00624,0.64008,0.74808,0,0,0.04066,0.00827
5.13639,0.60186,0.72934,0,0,0.00137,-0.06014
5.03753,0.62688,0.73865,0,0,-0.01294,-0.01853
5.11527,0.68089,0.7306,0,0,-0.00832,0.02151
0.04516,0.79403,0.92852,0,0,0.0021,-0.01546
4.22647,0.52367,0.8289,0,0,0.02137,-0.01753
3.60431,0.49258,0.87781,0,0,-0.01798,-0.01641
3.4788,0.52094,0.88464,0,0,-0.04009,0.01205
3.48538,0.53827,0.88577,0,0,-0.01553,0.02891
5.21945,0.66039,0.72445,0,0,0.03853,-0.00855
3.33822,0.50173,0.89497,0,0,-0.00698,-0.01309
4.0464,0.52577,0.84687,0,0,0.04343,0.00014
5.4391,0.71936,0.70347,0,0,0.06188,0.01002
5.39377,0.68227,0.69835,0,0,-0.03128,-0.03684
3.98396,0.49612,0.84893,0,0,0.00566,-0.02828
3.73861,0.52701,0.86745,0,0,-0.02601,0.01369
3.44793,0.50551,0.88845,0,0,-0.00949,-0.00487
5.16343,0.62431,0.72711,0,0,0.00761,-0.04057
5.27171,0.72888,0.71414,0,0,-0.00458,0.04045
4.98427,0.66188,0.74524,0,0,-0.00682,0.02673
4.37633,0.5256,0.81192,0,0,-0.00463,-0.03098
5.39232,0.80832,0.69826,0,0,-0.0335,0.08904
4.21123,0.55052,0.82931,0,0,0.01038,0.00982
0.02678,0.58736,0.93138,0,0.60564,0.00402,0.00058
2.38906,0.70384,0.92071,0,0,0.00703,-0.00914
1.83001,0.71469,0.92367,0,0,-0.00841,-0.01268
3.82559,0.51192,0.86446,0,0,0.02384,-0.00296
4.25044,0.53017,0.82135,0,0,-0.03437,-0.01755
5.26652,0.63209,0.7142,0,0,-0.00917,-0.05618
5.17899,0.60522,0.72622,0,0,0.01479,-0.06136
4.85677,0.64202,0.76459,0,0,0.03886,0.03176
4.73146,0.57177,0.77495,0,0,0.00574,-0.02503
3.83593,0.49553,0.86125,0,0,-0.00156,-0.01992
4.83718,0.60628,0.76386,0,0,0.01279,-0.00484
4.57202,0.58494,0.7921,0,0,0.00097,0.00729
